claim_id,manuscript_section,object_type,manuscript_table_or_figure,metric_or_statement,full_precision_value,displayed_value,interval_lower,interval_upper,denominator,dataset,model,policy,uncertainty_method,canonical_source_path,source_row_key,source_column,source_sha256,run_id,config_hash,scientific_input_hash,source_tree_hash,verification_status
T07A_MaritalStatus_mean_predicted_probability_3.0,Results,numerical_result,Table 7A,mean_predicted_probability_subgroup_gap,0.0433750964856439,0.0434,0.0137065378085656,0.0865298410424233,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1470;record=fairness_disparity_uncertainty;source_row=194,mean_predicted_probability_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_MaritalStatus_mean_predicted_probability_4.0,Results,numerical_result,Table 7A,mean_predicted_probability_subgroup_gap,0.0221652699729721,0.0222,0.0056265394742272,0.0526593148338419,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1471;record=fairness_disparity_uncertainty;source_row=195,mean_predicted_probability_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_MaritalStatus_positive_prediction_rate_2.0,Results,numerical_result,Table 7A,positive_prediction_rate_subgroup_gap,0.0662381523041725,0.0662,0.0214283423171724,0.1191427945787385,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1472;record=fairness_disparity_uncertainty;source_row=196,positive_prediction_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_MaritalStatus_positive_prediction_rate_3.0,Results,numerical_result,Table 7A,positive_prediction_rate_subgroup_gap,0.0431419544612703,0.0431,0.0109107002907695,0.1128184508977085,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1473;record=fairness_disparity_uncertainty;source_row=197,positive_prediction_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_MaritalStatus_positive_prediction_rate_4.0,Results,numerical_result,Table 7A,positive_prediction_rate_subgroup_gap,0.0230961978429022,0.0231,0.0065806588380546,0.0773601043976848,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1474;record=fairness_disparity_uncertainty;source_row=198,positive_prediction_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_MaritalStatus_precision_2.0,Results,numerical_result,Table 7A,precision_subgroup_gap,0.0917065390749601,0.0917,0.0221174242424243,0.228678992457956,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1475;record=fairness_disparity_uncertainty;source_row=199,precision_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_MaritalStatus_precision_3.0,Results,numerical_result,Table 7A,precision_subgroup_gap,0.0358798550781097,0.0359,0.0087568835289644,0.0986258443153509,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1476;record=fairness_disparity_uncertainty;source_row=200,precision_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_MaritalStatus_precision_4.0,Results,numerical_result,Table 7A,precision_subgroup_gap,0.0841995841995842,0.0842,0.0211338265460901,0.2270084011150566,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1477;record=fairness_disparity_uncertainty;source_row=201,precision_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_MaritalStatus_true_positive_rate_2.0,Results,numerical_result,Table 7A,true_positive_rate_subgroup_gap,0.0109056424845898,0.0109,0.0103189155069284,0.1351351351351351,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1478;record=fairness_disparity_uncertainty;source_row=202,true_positive_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_MaritalStatus_true_positive_rate_3.0,Results,numerical_result,Table 7A,true_positive_rate_subgroup_gap,0.0151643690349946,0.0152,0.0079117828010023,0.0925084726700913,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1479;record=fairness_disparity_uncertainty;source_row=203,true_positive_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_MaritalStatus_true_positive_rate_4.0,Results,numerical_result,Table 7A,true_positive_rate_subgroup_gap,0.0422322775263951,0.0422,0.019188421220891,0.2227963814836278,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1480;record=fairness_disparity_uncertainty;source_row=204,true_positive_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07B_no_salary_hike_no_attrition_no_department_accuracy,Results,numerical_result,Table 7B,proxy_accuracy,0.9791666666666666,0.9792,0.9708333333333332,0.9866666666666668,1200.0,inx_primary,proxy_diagnostic_xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_percentile_bootstrap_5000_draws,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_09_department_proxy_reconstructability.csv,csv_row=2;record=proxy_metric_intervals;source_row=1,proxy_accuracy,b295016a1e4bb6acf8eb023bef9d496ca212fb77d64671ef0b38e6b04125290b,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07B_no_salary_hike_no_attrition_no_department_balanced_accuracy,Results,numerical_result,Table 7B,proxy_balanced_accuracy,0.980597886203292,0.9806,0.9696275823335562,0.9895689342307132,1200.0,inx_primary,proxy_diagnostic_xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_percentile_bootstrap_5000_draws,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_09_department_proxy_reconstructability.csv,csv_row=3;record=proxy_metric_intervals;source_row=2,proxy_balanced_accuracy,b295016a1e4bb6acf8eb023bef9d496ca212fb77d64671ef0b38e6b04125290b,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07B_no_salary_hike_no_attrition_no_department_macro_f1,Results,numerical_result,Table 7B,proxy_macro_f1,0.9685434018033136,0.9685,0.95663497511206,0.9802153420254028,1200.0,inx_primary,proxy_diagnostic_xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_percentile_bootstrap_5000_draws,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_09_department_proxy_reconstructability.csv,csv_row=4;record=proxy_metric_intervals;source_row=3,proxy_macro_f1,b295016a1e4bb6acf8eb023bef9d496ca212fb77d64671ef0b38e6b04125290b,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07B_no_salary_hike_no_attrition_no_department_no_job_role_accuracy,Results,numerical_result,Table 7B,proxy_accuracy,0.2908333333333333,0.2908,0.2674791666666667,0.3158333333333333,1200.0,inx_primary,proxy_diagnostic_xgboost,no_salary_hike_no_attrition_no_department_no_job_role,paired_stratified_percentile_bootstrap_5000_draws,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_09_department_proxy_reconstructability.csv,csv_row=5;record=proxy_metric_intervals;source_row=4,proxy_accuracy,b295016a1e4bb6acf8eb023bef9d496ca212fb77d64671ef0b38e6b04125290b,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07B_no_salary_hike_no_attrition_no_department_no_job_role_balanced_accuracy,Results,numerical_result,Table 7B,proxy_balanced_accuracy,0.3028123296364653,0.3028,0.2638971522738255,0.3422368537558581,1200.0,inx_primary,proxy_diagnostic_xgboost,no_salary_hike_no_attrition_no_department_no_job_role,paired_stratified_percentile_bootstrap_5000_draws,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_09_department_proxy_reconstructability.csv,csv_row=6;record=proxy_metric_intervals;source_row=5,proxy_balanced_accuracy,b295016a1e4bb6acf8eb023bef9d496ca212fb77d64671ef0b38e6b04125290b,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07B_no_salary_hike_no_attrition_no_department_no_job_role_macro_f1,Results,numerical_result,Table 7B,proxy_macro_f1,0.2473677710163207,0.2474,0.2266942265808573,0.2687091082073993,1200.0,inx_primary,proxy_diagnostic_xgboost,no_salary_hike_no_attrition_no_department_no_job_role,paired_stratified_percentile_bootstrap_5000_draws,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_09_department_proxy_reconstructability.csv,csv_row=7;record=proxy_metric_intervals;source_row=6,proxy_macro_f1,b295016a1e4bb6acf8eb023bef9d496ca212fb77d64671ef0b38e6b04125290b,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T08_conservative_primary_macro_f1,Results,numerical_result,Table 8,macro_f1,0.6663550491771351,0.6664,0.6280728126986146,0.7046897027890621,311.0,hrdataset_v14,independently_trained_xgboost,conservative_primary,paired_stratified_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_10_hrdataset_v14_mapped_target_replication.csv,csv_row=11;record=raw_metric_intervals;source_row=3,macro_f1,7c3755f5afebd82e2415f38c5e15b70be791359141a33d6a8cdbab73d9f4875b,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T08_conservative_primary_quadratic_weighted_kappa,Results,numerical_result,Table 8,quadratic_weighted_kappa,0.5412202848782376,0.5412,0.485143205322664,0.5987908835656288,311.0,hrdataset_v14,independently_trained_xgboost,conservative_primary,paired_stratified_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_10_hrdataset_v14_mapped_target_replication.csv,csv_row=12;record=raw_metric_intervals;source_row=4,quadratic_weighted_kappa,7c3755f5afebd82e2415f38c5e15b70be791359141a33d6a8cdbab73d9f4875b,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T08_conservative_primary_ordinal_mae,Results,numerical_result,Table 8,ordinal_mae,0.1961414790996784,0.1961,0.1639871382636656,0.2315112540192926,311.0,hrdataset_v14,independently_trained_xgboost,conservative_primary,paired_stratified_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_10_hrdataset_v14_mapped_target_replication.csv,csv_row=13;record=raw_metric_intervals;source_row=5,ordinal_mae,7c3755f5afebd82e2415f38c5e15b70be791359141a33d6a8cdbab73d9f4875b,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=lower;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T08_conservative_primary_severe_error_rate,Results,numerical_result,Table 8,severe_error_rate,0.0,0.0000,0.0,0.0,311.0,hrdataset_v14,independently_trained_xgboost,conservative_primary,paired_stratified_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_10_hrdataset_v14_mapped_target_replication.csv,csv_row=14;record=raw_metric_intervals;source_row=6,severe_error_rate,7c3755f5afebd82e2415f38c5e15b70be791359141a33d6a8cdbab73d9f4875b,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=lower;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T08_raw_nll_log_loss,Results,numerical_result,Table 8,raw_nll_log_loss,0.5362531943763235,0.5363,0.4792967143140587,0.5975220724089295,311.0,hrdataset_v14,independently_trained_xgboost,conservative_primary,paired_stratified_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_10_hrdataset_v14_mapped_target_replication.csv,csv_row=60;record=calibration_metric_intervals;source_row=7,raw_nll_log_loss,7c3755f5afebd82e2415f38c5e15b70be791359141a33d6a8cdbab73d9f4875b,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=lower;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T08_raw_multiclass_brier,Results,numerical_result,Table 8,raw_multiclass_brier,0.3013077312903303,0.3013,0.2679565894839412,0.3378027839632765,311.0,hrdataset_v14,independently_trained_xgboost,conservative_primary,paired_stratified_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_10_hrdataset_v14_mapped_target_replication.csv,csv_row=61;record=calibration_metric_intervals;source_row=8,raw_multiclass_brier,7c3755f5afebd82e2415f38c5e15b70be791359141a33d6a8cdbab73d9f4875b,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=lower;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T08_raw_ece_confidence,Results,numerical_result,Table 8,raw_ece_confidence,0.0643817491707141,0.0644,0.0568488450940877,0.1014408106582056,311.0,hrdataset_v14,independently_trained_xgboost,conservative_primary,paired_stratified_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_10_hrdataset_v14_mapped_target_replication.csv,csv_row=62;record=calibration_metric_intervals;source_row=9,raw_ece_confidence,7c3755f5afebd82e2415f38c5e15b70be791359141a33d6a8cdbab73d9f4875b,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=lower;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T08_sigmoid_nll_log_loss,Results,numerical_result,Table 8,sigmoid_nll_log_loss,0.4223933137924037,0.4224,0.3942331050843016,0.4573835264549664,311.0,hrdataset_v14,independently_trained_xgboost,conservative_primary,paired_stratified_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_10_hrdataset_v14_mapped_target_replication.csv,csv_row=69;record=calibration_metric_intervals;source_row=16,sigmoid_nll_log_loss,7c3755f5afebd82e2415f38c5e15b70be791359141a33d6a8cdbab73d9f4875b,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=lower;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T08_sigmoid_multiclass_brier,Results,numerical_result,Table 8,sigmoid_multiclass_brier,0.2352259543693171,0.2352,0.2247691984487249,0.2471605718474623,311.0,hrdataset_v14,independently_trained_xgboost,conservative_primary,paired_stratified_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_10_hrdataset_v14_mapped_target_replication.csv,csv_row=70;record=calibration_metric_intervals;source_row=17,sigmoid_multiclass_brier,7c3755f5afebd82e2415f38c5e15b70be791359141a33d6a8cdbab73d9f4875b,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=lower;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T08_sigmoid_ece_confidence,Results,numerical_result,Table 8,sigmoid_ece_confidence,0.063500368071215,0.0635,0.0433787519959881,0.0900057537306495,311.0,hrdataset_v14,independently_trained_xgboost,conservative_primary,paired_stratified_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_10_hrdataset_v14_mapped_target_replication.csv,csv_row=71;record=calibration_metric_intervals;source_row=18,sigmoid_ece_confidence,7c3755f5afebd82e2415f38c5e15b70be791359141a33d6a8cdbab73d9f4875b,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=lower;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T08_department_including_audit_macro_f1,Results,numerical_result,Table 8,macro_f1,0.6679483387557922,0.6679,0.6300207511706485,0.7056469436716609,311.0,hrdataset_v14,independently_trained_xgboost,department_including_audit,paired_stratified_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_10_hrdataset_v14_mapped_target_replication.csv,csv_row=20;record=raw_metric_intervals;source_row=12,macro_f1,7c3755f5afebd82e2415f38c5e15b70be791359141a33d6a8cdbab73d9f4875b,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T08_department_including_audit_quadratic_weighted_kappa,Results,numerical_result,Table 8,quadratic_weighted_kappa,0.5454545454545454,0.5455,0.4913639607519259,0.6025051086796225,311.0,hrdataset_v14,independently_trained_xgboost,department_including_audit,paired_stratified_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_10_hrdataset_v14_mapped_target_replication.csv,csv_row=21;record=raw_metric_intervals;source_row=13,quadratic_weighted_kappa,7c3755f5afebd82e2415f38c5e15b70be791359141a33d6a8cdbab73d9f4875b,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
